232,1,1,2008/2009,32,5/2/2009 0:00,493094,10001,9999
233,1,1,2008/2009,32,5/3/2009 0:00,493095,9987,8571
234,1,1,2008/2009,32,5/2/2009 0:00,493096,9996,9993
235,1,1,2008/2009,33,5/9/2009 0:00,493097,9985,8342
236,1,1,2008/2009,33,5/9/2009 0:00,493098,9986,9987
237,1,1,2008/2009,33,5/9/2009 0:00,493099,9996,10000
238,1,1,2008/2009,33,5/9/2009 0:00,493100,8571,9991
239,1,1,2008/2009,33,5/9/2009 0:00,493101,9994,7947
240,1,1,2008/2009,33,5/8/2009 0:00,493102,9993,8203
241,1,1,2008/2009,33,5/9/2009 0:00,493103,8635,9999
242,1,1,2008/2009,33,5/9/2009 0:00,493104,9998,4049
243,1,1,2008/2009,33,5/9/2009 0:00,493105,9984,10001
244,1,1,2008/2009,34,5/16/2009 0:00,493106,9987,8635
245,1,1,2008/2009,34,5/16/2009 0:00,493107,9991,9985
246,1,1,2008/2009,34,5/16/2009 0:00,493108,10000,9998
247,1,1,2008/2009,34,5/16/2009 0:00,493109,7947,9986
248,1,1,2008/2009,34,5/16/2009 0:00,493110,9999,9984
249,1,1,2008/2009,34,5/15/2009 0:00,493111,8203,9994
250,1,1,2008/2009,34,5/16/2009 0:00,493112,8342,9996
251,1,1,2008/2009,34,5/16/2009 0:00,493113,10001,8571
252,1,1,2008/2009,34,5/16/2009 0:00,493114,4049,9993
253,1,1,2008/2009,4,9/13/2008 0:00,492500,8342,7947
254,1,1,2008/2009,4,9/13/2008 0:00,492501,9985,8571
255,1,1,2008/2009,4,9/13/2008 0:00,492502,9998,8635
256,1,1,2008/2009,4,9/14/2008 0:00,492503,10000,9987
257,1,1,2008/2009,4,9/14/2008 0:00,492504,9986,9984
258,1,1,2008/2009,4,9/13/2008 0:00,492506,9994,10001
259,1,1,2008/2009,4,9/13/2008 0:00,492508,8203,4049
260,1,1,2008/2009,4,9/13/2008 0:00,492509,9996,9991
261,1,1,2008/2009,4,9/13/2008 0:00,492511,9993,9999
262,1,1,2008/2009,5,9/19/2008 0:00,492517,8635,9986
263,1,1,2008/2009,5,9/21/2008 0:00,492518,9987,8342
264,1,1,2008/2009,5,9/20/2008 0:00,492519,9984,9993
265,1,1,2008/2009,5,9/20/2008 0:00,492520,9991,8203
266,1,1,2008/2009,5,9/20/2008 0:00,492521,7947,10000
267,1,1,2008/2009,5,9/20/2008 0:00,492522,9999,9994
268,1,1,2008/2009,5,9/20/2008 0:00,492523,8571,9998
269,1,1,2008/2009,5,9/21/2008 0:00,492524,4049,9985
270,1,1,2008/2009,5,9/20/2008 0:00,492525,10001,9996
271,1,1,2008/2009,6,9/27/2008 0:00,492526,8342,10001
272,1,1,2008/2009,6,9/26/2008 0:00,492527,9985,8635
273,1,1,2008/2009,6,9/27/2008 0:00,492528,9998,9999
274,1,1,2008/2009,6,9/27/2008 0:00,492529,10000,4049
275,1,1,2008/2009,6,9/27/2008 0:00,492530,9986,8571
276,1,1,2008/2009,6,9/27/2008 0:00,492531,9994,9984
277,1,1,2008/2009,6,9/29/2008 0:00,492532,8203,7947
278,1,1,2008/2009,6,9/28/2008 0:00,492534,9996,9987
279,1,1,2008/2009,6,9/28/2008 0:00,492535,9993,9991
280,1,1,2008/2009,7,10/3/2008 0:00,492536,8635,9996
281,1,1,2008/2009,7,10/4/2008 0:00,492537,9987,8203
282,1,1,2008/2009,7,10/4/2008 0:00,492538,9998,9986
283,1,1,2008/2009,7,10/5/2008 0:00,492539,9984,9985
284,1,1,2008/2009,7,10/4/2008 0:00,492540,9991,9994
285,1,1,2008/2009,7,10/5/2008 0:00,492541,9999,8342
286,1,1,2008/2009,7,10/4/2008 0:00,492542,8571,9993
287,1,1,2008/2009,7,10/4/2008 0:00,492543,4049,7947
288,1,1,2008/2009,7,10/4/2008 0:00,492544,10001,10000
289,1,1,2008/2009,8,10/19/2008 0:00,492545,8342,9984
290,1,1,2008/2009,8,10/18/2008 0:00,492546,9985,9998
291,1,1,2008/2009,8,10/19/2008 0:00,492547,10000,8635
292,1,1,2008/2009,8,10/18/2008 0:00,492548,9994,8571
293,1,1,2008/2009,8,10/18/2008 0:00,492549,7947,9987
294,1,1,2008/2009,8,10/18/2008 0:00,492550,8203,10001
295,1,1,2008/2009,8,10/18/2008 0:00,492551,9996,9999
296,1,1,2008/2009,8,10/18/2008 0:00,492552,4049,9991
297,1,1,2008/2009,8,10/18/2008 0:00,492553,9993,9986
298,1,1,2008/2009,9,10/25/2008 0:00,492554,8635,8203
299,1,1,2008/2009,9,10/26/2008 0:00,492555,9987,9985
300,1,1,2008/2009,9,10/25/2008 0:00,492556,9998,9993
301,1,1,2008/2009,9,10/25/2008 0:00,492557,9986,9994
302,1,1,2008/2009,9,10/25/2008 0:00,492558,9984,7947
303,1,1,2008/2009,9,10/26/2008 0:00,492559,9991,8342
304,1,1,2008/2009,9,10/25/2008 0:00,492561,9999,10000
305,1,1,2008/2009,9,10/24/2008 0:00,492562,8571,9996
306,1,1,2008/2009,9,10/25/2008 0:00,492563,10001,4049
307,1,1,2009/2010,1,7/31/2009 0:00,665318,9985,9997
308,1,1,2009/2010,1,8/2/2009 0:00,665320,9986,8342
309,1,1,2009/2010,1,8/2/2009 0:00,665321,9984,9991
310,1,1,2009/2010,1,8/1/2009 0:00,665322,9994,10000
311,1,1,2009/2010,1,8/1/2009 0:00,665323,8571,8635
312,1,1,2009/2010,1,8/1/2009 0:00,665324,8203,10001
313,1,1,2009/2010,1,8/1/2009 0:00,665325,9999,9993
314,1,1,2009/2010,10,10/4/2009 0:00,665411,8342,8635
315,1,1,2009/2010,10,10/4/2009 0:00,665412,9985,9987
316,1,1,2009/2010,10,10/3/2009 0:00,665413,9997,10000
317,1,1,2009/2010,10,10/3/2009 0:00,665414,9986,8571
318,1,1,2009/2010,10,10/3/2009 0:00,665417,8203,9994
319,1,1,2009/2010,10,10/3/2009 0:00,665420,9999,9984
320,1,1,2009/2010,10,10/3/2009 0:00,665421,9993,10001
321,1,1,2009/2010,11,10/18/2009 0:00,665425,8342,9991
322,1,1,2009/2010,11,10/17/2009 0:00,665426,8635,9986
323,1,1,2009/2010,11,10/18/2009 0:00,665427,9987,8203
324,1,1,2009/2010,11,10/17/2009 0:00,665429,10000,9993
325,1,1,2009/2010,11,10/17/2009 0:00,665430,9994,9984
326,1,1,2009/2010,11,10/17/2009 0:00,665432,8571,9999
327,1,1,2009/2010,11,10/17/2009 0:00,665435,10001,9985
328,1,1,2009/2010,12,10/24/2009 0:00,665438,9985,10000
329,1,1,2009/2010,12,10/24/2009 0:00,665440,9997,9991
330,1,1,2009/2010,12,10/24/2009 0:00,665442,9986,10001
331,1,1,2009/2010,12,10/24/2009 0:00,665443,9984,8571
332,1,1,2009/2010,12,10/23/2009 0:00,665444,9994,9987
333,1,1,2009/2010,12,10/25/2009 0:00,665445,8203,8635
334,1,1,2009/2010,12,10/25/2009 0:00,665446,9999,8342
335,1,1,2009/2010,13,10/31/2009 0:00,665535,8342,9997
336,1,1,2009/2010,13,10/31/2009 0:00,665536,8635,9994
337,1,1,2009/2010,13,11/2/2009 0:00,665537,9987,9984
